"a1","a2","a3","a4","a5","y1","y2"
0.235931,0.338674,0.732667,0.737155,0.609968,0.077961,0.124311
0.237893,0.338378,0.737964,0.720317,0.604761,0.077961,0.126855
0.239854,0.350655,0.737961,0.724353,0.602357,0.077961,0.1294
0.239017,0.33991,0.732861,0.729229,0.611621,0.077205,0.13078
0.23846,0.34193,0.720229,0.731214,0.609253,0.075461,0.130636
0.241879,0.337124,0.719094,0.759959,0.597713,0.073717,0.130492
0.245297,0.330593,0.722005,0.737983,0.600246,0.071973,0.130348
0.243825,0.358926,0.730101,0.719636,0.591909,0.070229,0.130204
0.240295,0.355984,0.735178,0.746813,0.589435,0.068485,0.13006
0.240799,0.35163,0.730032,0.745565,0.589423,0.066741,0.129916
0.238871,0.36281,0.726925,0.744318,0.597362,0.064997,0.129773
0.237734,0.369601,0.732345,0.737144,0.600147,0.063253,0.129629
0.240676,0.367564,0.738401,0.730737,0.594254,0.061509,0.129485
0.240833,0.36173,0.739041,0.743029,0.586679,0.059765,0.129341
0.242828,0.351943,0.737702,0.728662,0.59056,0.058021,0.129197
0.247697,0.330715,0.735111,0.74329,0.600786,0.056276,0.129053
0.249294,0.340711,0.744392,0.752974,0.598159,0.054532,0.128909
0.247439,0.347067,0.752838,0.704373,0.599672,0.052788,0.128765
0.24164,0.343428,0.74864,0.717844,0.609346,0.051044,0.128622
0.238899,0.333432,0.744094,0.725589,0.618036,0.0493,0.128478
0.239656,0.323349,0.747262,0.715577,0.617104,0.047556,0.128334
0.239196,0.348548,0.747981,0.724002,0.606462,0.045812,0.132412
0.241113,0.348095,0.741078,0.731724,0.607517,0.044068,0.142011
0.243384,0.323193,0.73786,0.72475,0.615538,0.042324,0.15161
0.241143,0.336114,0.731916,0.727778,0.605899,0.04058,0.16121
0.238901,0.340015,0.732546,0.734933,0.599953,0.046464,0.165899
0.232528,0.337873,0.74425,0.751919,0.599508,0.062325,0.164168
0.227369,0.365544,0.746284,0.758762,0.591979,0.078186,0.162436
0.228994,0.353041,0.751613,0.730272,0.60054,0.069616,0.160705
0.230619,0.331551,0.757807,0.715792,0.606579,0.049486,0.158974
0.230701,0.325404,0.750033,0.717323,0.609194,0.056016,0.157243
0.233989,0.315756,0.742687,0.732427,0.618106,0.062545,0.155512
0.242955,0.338221,0.743928,0.748359,0.607869,0.069074,0.15378
0.251921,0.360163,0.752887,0.747508,0.596423,0.075603,0.145705
0.256389,0.356628,0.762655,0.747928,0.58866,0.082132,0.129333
0.258854,0.354608,0.777042,0.732177,0.582961,0.088661,0.11296
0.264906,0.356454,0.787458,0.712481,0.588133,0.100016,0.096588
0.26633,0.360894,0.800782,0.720974,0.581366,0.11768,0.080216
0.260659,0.358213,0.801843,0.722913,0.589657,0.125662,0.073058
0.252926,0.356262,0.791203,0.731701,0.602111,0.120981,0.07795
0.250606,0.354799,0.798399,0.759822,0.599109,0.1163,0.082842
0.254472,0.343863,0.806464,0.758836,0.601923,0.11162,0.087734
0.258339,0.32718,0.803258,0.739616,0.608514,0.106939,0.092626
0.262205,0.315948,0.812805,0.732143,0.616136,0.102258,0.097518
0.266072,0.340206,0.812548,0.723492,0.603096,0.097577,0.10241
0.28053,0.348513,0.811715,0.706403,0.595356,0.092897,0.107301
0.338159,0.33385,0.842512,0.698749,0.605828,0.088216,0.112193
0.441335,0.407147,0.893299,0.705541,0.579584,0.122848,0.098359
0.496992,0.477152,0.941506,0.751148,0.56129,0.20889,0.060037
0.490794,0.482899,0.974839,0.782955,0.591697,0.294931,0.021716
0.483901,0.482882,1,0.760889,0.605383,0.343688,0
0.468939,0.503849,0.995589,0.728572,0.598341,0.246678,0.0209
0.456095,0.51832,0.980704,0.723242,0.599132,0.113528,0.069131
0.449516,0.501811,0.973163,0.73923,0.614659,0.099008,0.117361
0.440506,0.486312,0.948716,0.730839,0.614272,0.084489,0.144692
0.429578,0.480914,0.922805,0.731951,0.590326,0.042814,0.20705
0.425376,0.506356,0.895496,0.746227,0.590238,0,0.28157
0.42486,0.519034,0.878332,0.73609,0.599296,0.002135,0.265355
0.428558,0.525965,0.869179,0.72818,0.605441,0.004269,0.24914
0.432257,0.534933,0.877255,0.731837,0.600786,0.006404,0.239455
0.434426,0.511319,0.887934,0.75006,0.603026,0.008539,0.238309
0.434846,0.496822,0.879792,0.725555,0.618716,0.010673,0.237162
0.435933,0.497997,0.883569,0.693681,0.625764,0.012808,0.236016
0.434644,0.495577,0.887726,0.716444,0.622328,0.014942,0.23487
0.429769,0.491972,0.869561,0.722652,0.615972,0.017077,0.233723
0.429915,0.504267,0.860567,0.760412,0.607482,0.019212,0.232577
0.430621,0.529935,0.86312,0.762476,0.597825,0.021346,0.23143
0.431058,0.527549,0.852501,0.719973,0.595626,0.023481,0.230284
0.430262,0.496813,0.84252,0.720256,0.606684,0.025616,0.229137
0.426093,0.485686,0.843698,0.720539,0.626491,0.02775,0.227991
0.424815,0.489029,0.835744,0.729978,0.624533,0.029885,0.244272
0.424714,0.494253,0.82784,0.731542,0.61222,0.030273,0.283345
0.427359,0.501863,0.815432,0.72517,0.609405,0.028377,0.303664
0.422843,0.494358,0.79914,0.733674,0.600211,0.026481,0.299461
0.41762,0.502612,0.792602,0.728367,0.587241,0.024585,0.295257
0.422888,0.528733,0.779904,0.707276,0.589845,0.022688,0.291053
0.427051,0.512573,0.775982,0.700446,0.606872,0.020792,0.286849
0.421756,0.489725,0.775419,0.709915,0.618517,0.018896,0.282645
0.419716,0.501863,0.769266,0.719383,0.616934,0.017,0.278442
0.421397,0.527828,0.763921,0.735704,0.612396,0.015104,0.274238
0.430923,0.55186,0.767892,0.740754,0.60448,0.013208,0.270034
0.439609,0.551877,0.760244,0.723972,0.596564,0.017695,0.26583
0.439088,0.542021,0.755595,0.707189,0.591358,0.03053,0.261627
0.440853,0.534724,0.753026,0.700382,0.576934,0.043364,0.257423
0.440029,0.518755,0.751436,0.712674,0.57528,0.056199,0.253219
0.436247,0.510919,0.749798,0.710984,0.595644,0.046884,0.249015
0.435171,0.512782,0.744849,0.697706,0.60611,0.024815,0.244812
0.437188,0.502995,0.737866,0.727846,0.609393,0.023946,0.255213
0.439206,0.494079,0.728455,0.756564,0.613087,0.023077,0.284715
0.442714,0.501411,0.713932,0.748513,0.610871,0.022208,0.314216
0.442669,0.533279,0.69316,0.740463,0.616089,0.02134,0.330041
0.448149,0.551999,0.689476,0.715769,0.624286,0.020471,0.32798
0.459435,0.529169,0.691719,0.722142,0.618986,0.019602,0.32592
0.458567,0.513862,0.68926,0.733844,0.615526,0.018733,0.323859
0.453439,0.52478,0.683848,0.698364,0.592835,0.017864,0.321798
0.441447,0.513113,0.672544,0.686605,0.590255,0.016995,0.319738
0.433456,0.503535,0.66124,0.71213,0.604011,0.016127,0.317677
0.439004,0.497057,0.65172,0.719466,0.610167,0.015258,0.315617
0.441492,0.500766,0.64193,0.713683,0.593914,0.014389,0.313556
0.440483,0.503465,0.634808,0.731236,0.592272,0.01352,0.311495
0.434375,0.493348,0.62936,0.707696,0.620839,0.012651,0.305481
0.427539,0.517972,0.62862,0.706857,0.610707,0.011782,0.294296
0.431159,0.539234,0.618305,0.723344,0.596963,0.010913,0.283111
0.437048,0.529099,0.606413,0.719801,0.603456,0.010045,0.277126
0.439486,0.510919,0.60014,0.72737,0.606915,0.009176,0.277943
0.445807,0.496639,0.595379,0.726644,0.610374,0.008307,0.278759
0.449113,0.500697,0.592346,0.740568,0.604175,0.007438,0.279576
0.449001,0.504075,0.591053,0.746034,0.602738,0.011073,0.250762
0.450382,0.506426,0.596858,0.751273,0.619361,0.020599,0.213809
0.44681,0.51825,0.600676,0.742519,0.598182,0.030124,0.216881
0.443238,0.523109,0.59714,0.720951,0.573943,0.03965,0.219954
0.439665,0.523231,0.592395,0.741651,0.585934,0.044257,0.223026
0.441722,0.522412,0.5819,0.736634,0.586901,0.042434,0.226099
0.450212,0.517972,0.572282,0.740149,0.594149,0.040611,0.229171
0.453916,0.518163,0.564503,0.718332,0.596177,0.038788,0.232243
0.45215,0.523649,0.564011,0.716824,0.601032,0.036964,0.212662
0.451993,0.517797,0.570079,0.734343,0.611762,0.035141,0.185266
0.450772,0.514228,0.574266,0.694712,0.604961,0.033318,0.186392
0.446233,0.523562,0.572085,0.701278,0.59959,0.031495,0.187518
0.441694,0.513479,0.561978,0.731191,0.6074,0.029672,0.188644
0.44602,0.516718,0.557486,0.719035,0.610238,0.027848,0.18977
0.451926,0.515046,0.554514,0.727982,0.603776,0.026025,0.190896
0.457239,0.497962,0.553368,0.754652,0.599273,0.024202,0.192022
0.46802,0.495612,0.554311,0.739548,0.602944,0.022379,0.193148
0.469376,0.496012,0.56461,0.706074,0.604761,0.036784,0.176497
0.469578,0.521245,0.577182,0.693953,0.592648,0.072411,0.136599
0.468648,0.531903,0.590714,0.711495,0.59355,0.108038,0.0967
0.464781,0.516091,0.606216,0.715475,0.603295,0.129996,0.076897
0.461251,0.503587,0.608928,0.719602,0.613462,0.134081,0.083371
0.459016,0.515081,0.618256,0.762465,0.605571,0.138165,0.089846
0.461336,0.517954,0.623143,0.764449,0.595814,0.114319,0.096321
0.463656,0.504615,0.61895,0.746147,0.601654,0.081435,0.102795
0.465976,0.49434,0.618647,0.717731,0.609358,0.084499,0.10927
0.468296,0.510605,0.614342,0.702843,0.608848,0.087562,0.115744
0.474005,0.534985,0.618723,0.727426,0.603131,0.090625,0.122219
0.477782,0.540401,0.622317,0.73609,0.595321,0.084939,0.128693
0.479396,0.520096,0.619139,0.745013,0.600551,0.067811,0.135168
0.480446,0.5004,0.622213,0.732257,0.608479,0.065482,0.130688
0.47501,0.507384,0.632902,0.739503,0.60713,0.082506,0.111884
0.469574,0.516752,0.647339,0.747106,0.605746,0.099529,0.09308
0.464871,0.510066,0.649206,0.728991,0.608174,0.089255,0.092589
0.466653,0.50707,0.640835,0.772908,0.599883,0.062663,0.116048
0.472066,0.528342,0.629787,0.777625,0.588508,0.061415,0.139506
0.470408,0.532129,0.625903,0.732404,0.601009,0.060167,0.153156
0.471181,0.531833,0.633651,0.737076,0.596506,0.058918,0.15398
0.477087,0.509804,0.637109,0.736724,0.599097,0.05767,0.154804
0.476179,0.496674,0.632523,0.761195,0.610718,0.056422,0.155628
0.468458,0.502838,0.630771,0.706324,0.6127,0.055174,0.156451
0.462286,0.512608,0.631498,0.688068,0.604597,0.053926,0.157275
0.461165,0.53711,0.638779,0.713933,0.595825,0.052678,0.158099
0.460044,0.516787,0.643903,0.722074,0.602158,0.05143,0.158923
0.463055,0.484919,0.641449,0.753926,0.612923,0.050182,0.159746
0.466735,0.491014,0.641203,0.72382,0.614471,0.048934,0.16057
0.465783,0.513061,0.637896,0.730306,0.605605,0.047686,0.161394
0.46483,0.530405,0.63109,0.715747,0.606368,0.046437,0.162218
0.467146,0.529813,0.637142,0.706256,0.602861,0.045189,0.163041
0.473198,0.530371,0.649487,0.714976,0.597866,0.043941,0.163865
0.47925,0.527654,0.650282,0.716042,0.597749,0.042693,0.164689
0.482086,0.514175,0.647594,0.743108,0.598804,0.041445,0.165513
0.475518,0.497701,0.643474,0.705859,0.6091,0.040197,0.166336
0.462405,0.496239,0.637642,0.730125,0.614577,0.038949,0.16716
0.457059,0.500453,0.635745,0.751035,0.61229,0.037701,0.167984
0.456667,0.517188,0.636048,0.749833,0.606661,0.036453,0.172143
0.45846,0.521542,0.628204,0.753926,0.60516,0.0384,0.180663
0.457676,0.51926,0.618023,0.727132,0.605993,0.044527,0.189183
0.452414,0.517763,0.62347,0.738153,0.604187,0.050654,0.185082
0.455356,0.502891,0.633313,0.715225,0.609698,0.05678,0.164476
0.456807,0.518564,0.63056,0.736101,0.598159,0.062907,0.155134
0.456555,0.523683,0.633455,0.737291,0.594653,0.069034,0.160523
0.45391,0.514436,0.624941,0.710905,0.605137,0.067738,0.165912
0.454179,0.512782,0.609168,0.752883,0.609311,0.056737,0.171301
0.455098,0.49845,0.604751,0.730159,0.617344,0.045736,0.176689
0.455501,0.506304,0.599381,0.716881,0.607951,0.034735,0.182078
0.458152,0.509143,0.598658,0.703398,0.605312,0.023734,0.187467
0.455378,0.502455,0.602122,0.715078,0.613369,0.017546,0.193009
0.450604,0.503518,0.602975,0.746238,0.605371,0.017652,0.198752
0.443543,0.503239,0.598145,0.730159,0.603577,0.017758,0.204494
0.438783,0.515882,0.59249,0.757203,0.608338,0.017864,0.210237
0.436654,0.522499,0.584843,0.724331,0.60869,0.017971,0.222059
0.434525,0.526923,0.575682,0.715112,0.599519,0.018077,0.241832
0.436841,0.514506,0.569365,0.730374,0.597772,0.018183,0.261605
0.444238,0.501498,0.55909,0.726043,0.596752,0.018289,0.281377
0.453204,0.498659,0.546115,0.760957,0.599003,0.018395,0.30115
0.457373,0.499687,0.530834,0.73025,0.608713,0.018502,0.303255
0.454011,0.524067,0.527765,0.727732,0.595485,0.018608,0.282254
0.450649,0.519661,0.537645,0.735806,0.596963,0.018714,0.261254
0.447286,0.50808,0.532602,0.714091,0.606544,0.01882,0.240254
0.440001,0.505068,0.520593,0.733096,0.614529,0.018926,0.237601
0.436236,0.498729,0.516909,0.732807,0.614541,0.019033,0.258939
0.437301,0.512051,0.504191,0.760957,0.60251,0.019139,0.280276
0.4372,0.526748,0.489938,0.741442,0.595966,0.019117,0.301614
0.441402,0.513844,0.484993,0.729841,0.606673,0.018928,0.309388
0.445605,0.51118,0.474443,0.725011,0.613451,0.01874,0.299422
0.445415,0.521594,0.463893,0.711121,0.605992,0.018551,0.289457
0.414392,0.458362,0.458362,0.771162,0.626737,0.018362,0.279492
0.357324,0.366885,0.448886,0.789135,0.64489,0.018173,0.269527
0.331933,0.356384,0.431045,0.759029,0.628848,0.017984,0.259562
0.338237,0.371987,0.420016,0.728923,0.609604,0.017795,0.249597
0.344541,0.373502,0.414916,0.756364,0.598253,0.017607,0.239631
0.350846,0.369584,0.426201,0.769404,0.58981,0.025464,0.212759
0.349815,0.366702,0.441086,0.733924,0.583747,0.043844,0.163778
0.345715,0.365004,0.45171,0.762306,0.584509,0.083715,0.114797
0.347691,0.360807,0.466996,0.7311,0.589962,0.120695,0.089092
0.349666,0.358143,0.469385,0.716302,0.58893,0.117143,0.093828
0.351641,0.349645,0.471328,0.757022,0.598136,0.113591,0.098563
0.352106,0.332161,0.47384,0.710576,0.61569,0.110039,0.103299
0.350846,0.321016,0.472115,0.715758,0.613333,0.106487,0.108034
0.34731,0.334721,0.473277,0.712164,0.603659,0.102935,0.11277
0.341174,0.358404,0.476188,0.705394,0.593984,0.099383,0.117505
0.336803,0.360407,0.474622,0.757351,0.590959,0.095831,0.122241
0.337639,0.350707,0.47584,0.727381,0.597666,0.092278,0.126976
0.342122,0.329183,0.48454,0.741555,0.609604,0.088726,0.131712
0.346605,0.319274,0.48173,0.751284,0.617426,0.085174,0.136447
0.349467,0.341791,0.472536,0.705383,0.610742,0.081622,0.141183
0.343337,0.344473,0.471194,0.733084,0.609745,0.07807,0.145918
0.339324,0.32779,0.474695,0.731644,0.610073,0.074518,0.150654
0.3429,0.336601,0.474321,0.72771,0.605805,0.053282,0.155389
0.341723,0.349819,0.471525,0.788432,0.603037,0.029441,0.160125
0.341566,0.349976,0.470721,0.782524,0.60156,0.032438,0.16486
0.339829,0.347607,0.463637,0.766422,0.605799,0.035434,0.169596
0.334953,0.35762,0.462178,0.757521,0.599203,0.03843,0.1729
0.328509,0.33998,0.469262,0.683396,0.602826,0.041426,0.174331
0.325319,0.321312,0.470822,0.650807,0.610167,0.044423,0.175763
0.327896,0.342087,0.460379,0.696515,0.608408,0.047419,0.177194
0.330474,0.337507,0.449274,0.776797,0.605391,0.050415,0.178626
0.329182,0.334494,0.443032,0.780823,0.600934,0.053411,0.180058
0.32931,0.356227,0.435628,0.701799,0.596478,0.056408,0.181489
0.336119,0.351473,0.442187,0.696164,0.593896,0.058667,0.174372
0.34383,0.355809,0.453028,0.708614,0.593457,0.059964,0.156074
0.347551,0.346179,0.454894,0.727506,0.600118,0.061261,0.137776
0.349299,0.328208,0.467368,0.772693,0.604838,0.062558,0.119479
0.350095,0.345291,0.476833,0.767953,0.598065,0.063855,0.111003
0.346923,0.348809,0.474959,0.767771,0.607423,0.065152,0.115372
0.344043,0.319344,0.479892,0.776321,0.61847,0.066449,0.119741
0.335654,0.34045,0.484825,0.737802,0.600364,0.067746,0.12411
0.323634,0.364464,0.487782,0.66684,0.590841,0.069043,0.128479
0.318164,0.35924,0.490086,0.669074,0.593292,0.070339,0.132848
0.320182,0.356105,0.491988,0.704306,0.590982,0.071636,0.137217
0.324749,0.335417,0.492269,0.721927,0.60217,0.072933,0.141586
0.33223,0.316975,0.488476,0.755933,0.609511,0.07423,0.145955
0.338064,0.33634,0.486071,0.750967,0.603964,0.075527,0.150324
0.342014,0.350516,0.487689,0.715248,0.600786,0.076146,0.154495
0.345062,0.331586,0.48152,0.716042,0.609909,0.075877,0.158408
0.34708,0.321799,0.47205,0.744832,0.61803,0.075609,0.162321
0.346038,0.327929,0.465124,0.745269,0.616535,0.075341,0.166233
0.345264,0.316679,0.465067,0.731236,0.618282,0.075072,0.166555
0.344401,0.337333,0.475696,0.741532,0.604773,0.074804,0.162179
0.342518,0.357969,0.483264,0.727959,0.594711,0.074536,0.157804
0.341364,0.346841,0.486921,0.691685,0.599156,0.074267,0.153429
0.335816,0.356924,0.495284,0.712515,0.5909,0.07345,0.149053
0.330269,0.357673,0.495344,0.72255,0.590537,0.071915,0.144678
0.332409,0.343428,0.49365,0.734457,0.597866,0.070379,0.140303
0.334785,0.326815,0.486973,0.753439,0.611328,0.068844,0.145156
0.329271,0.316888,0.476537,0.702151,0.616799,0.067308,0.162079
0.325909,0.313789,0.475816,0.696833,0.610027,0.065773,0.179001
0.326057,0.338238,0.471694,0.729944,0.60822,0.047695,0.195923
0.330218,0.348931,0.457917,0.716336,0.61209,0.026781,0.212846
0.334379,0.330907,0.449302,0.732597,0.61046,0.030448,0.229768
0.33854,0.344089,0.44418,0.71374,0.599344,0.034115,0.24669
0.338562,0.365979,0.441469,0.707356,0.591217,0.037782,0.25292
0.333855,0.360929,0.437776,0.747701,0.59348,0.041449,0.245166
0.332521,0.336392,0.432575,0.721144,0.602299,0.045116,0.237413
0.332925,0.335574,0.43647,0.721734,0.607083,0.048783,0.229659
0.334124,0.33836,0.436787,0.750309,0.602861,0.05245,0.221906
0.331468,0.326066,0.435579,0.711472,0.603401,0.056117,0.214153
0.328599,0.340032,0.439807,0.725533,0.592718,0.059784,0.206399
0.328341,0.334111,0.442595,0.756081,0.591721,0.058442,0.199615
0.324889,0.315426,0.431854,0.725124,0.612395,0.050549,0.194097
0.326906,0.334634,0.425852,0.7206,0.613169,0.042655,0.18858
0.327786,0.35419,0.428724,0.708977,0.61046,0.034762,0.183063
0.327366,0.35466,0.422698,0.701471,0.604726,0.035037,0.177545
0.324553,0.347642,0.419158,0.734933,0.602721,0.045994,0.172028
0.324026,0.348321,0.425119,0.711608,0.607294,0.05695,0.16651
0.326923,0.3587,0.432682,0.705303,0.602017,0.067907,0.160993
0.327175,0.341982,0.428883,0.722029,0.608314,0.073333,0.155475
0.32378,0.324568,0.426795,0.726803,0.608139,0.071528,0.149958
0.323275,0.343184,0.429569,0.753756,0.593328,0.069723,0.144441
0.326578,0.345047,0.432493,0.723662,0.594008,0.067918,0.153244
0.325009,0.326849,0.431485,0.723594,0.604069,0.066113,0.180775
0.32344,0.338691,0.424974,0.741623,0.604069,0.064308,0.195203
0.324682,0.339823,0.424242,0.731781,0.603377,0.062503,0.192495
0.329137,0.339997,0.417354,0.732177,0.604351,0.060698,0.189788
0.328296,0.350794,0.403943,0.738924,0.604773,0.058893,0.187081
0.325561,0.335905,0.403481,0.758292,0.605781,0.057088,0.184373
0.327579,0.344264,0.40828,0.734162,0.596212,0.055282,0.181666
0.329596,0.337751,0.403413,0.714953,0.606063,0.056042,0.178959
0.331614,0.332265,0.404161,0.739106,0.609604,0.060157,0.176251
0.329316,0.353197,0.410215,0.72627,0.595861,0.064271,0.173544
0.325147,0.357115,0.411984,0.706245,0.597784,0.068385,0.170837
0.324474,0.339196,0.411571,0.735523,0.6074,0.072499,0.168129
0.325685,0.334059,0.411839,0.716189,0.604257,0.076614,0.165422
0.324183,0.344333,0.414157,0.710315,0.602826,0.080728,0.162715
0.324261,0.346406,0.412845,0.741736,0.60258,0.064921,0.160007
0.328812,0.346266,0.409046,0.736917,0.606333,0.044084,0.1573
0.326794,0.329322,0.404394,0.739605,0.613791,0.050737,0.154593
0.328285,0.335835,0.402016,0.715622,0.606814,0.05739,0.151886
0.333224,0.328573,0.403541,0.72712,0.604058,0.064043,0.149178
0.334008,0.327076,0.411191,0.727653,0.603225,0.070696,0.146471
0.334793,0.340642,0.41751,0.714397,0.601759,0.077349,0.143764
0.336623,0.347189,0.41294,0.72568,0.599144,0.084002,0.141056
0.339649,0.348043,0.406616,0.73914,0.601009,0.090655,0.138349
0.342675,0.344838,0.414837,0.770493,0.604691,0.097308,0.135642
0.347532,0.340572,0.423296,0.779167,0.599977,0.103961,0.131849
0.354481,0.331273,0.435232,0.748472,0.597151,0.110614,0.126637
0.361429,0.352692,0.454547,0.71882,0.590267,0.117267,0.121425
0.359957,0.351247,0.463827,0.702968,0.597573,0.12392,0.116214
0.351098,0.332004,0.470735,0.705859,0.613509,0.139472,0.111002
0.344794,0.336358,0.471033,0.750785,0.615421,0.140307,0.10579
0.340647,0.356837,0.468445,0.739264,0.60645,0.106677,0.100578
0.341045,0.342261,0.468991,0.731537,0.60774,0.073048,0.130463
0.343819,0.317759,0.462834,0.756965,0.613943,0.054407,0.17185
0.350005,0.335591,0.456843,0.737427,0.60842,0.055365,0.168261
0.355385,0.343062,0.457548,0.723174,0.600774,0.056323,0.164672
0.353031,0.32523,0.454651,0.721382,0.607669,0.057281,0.161082
0.35089,0.349175,0.450248,0.696561,0.602299,0.05824,0.157493
0.350812,0.362723,0.453451,0.725328,0.586678,0.059198,0.153904
0.349299,0.336671,0.464575,0.740115,0.599332,0.060156,0.150315
0.349747,0.339336,0.470119,0.723786,0.605993,0.061115,0.146726
0.348044,0.342714,0.463539,0.730953,0.607646,0.062073,0.14458
0.346301,0.337838,0.459972,0.736634,0.608443,0.063031,0.144321
0.350252,0.353737,0.456118,0.736759,0.602709,0.063989,0.144062
0.349456,0.345866,0.449914,0.725555,0.607833,0.064948,0.143803
0.348884,0.353041,0.450201,0.694542,0.608174,0.065906,0.143544
0.352611,0.349418,0.449171,0.722403,0.611504,0.066864,0.143285
0.353872,0.339231,0.446943,0.738834,0.610695,0.067823,0.143026
0.353027,0.3521,0.44916,0.707367,0.594571,0.068781,0.142767
0.349777,0.347694,0.452554,0.712572,0.594793,0.069739,0.142508
0.346527,0.330472,0.453227,0.727698,0.602879,0.070697,0.142249
0.345735,0.323906,0.451734,0.731747,0.604726,0.071656,0.140504
0.349164,0.343637,0.45538,0.738641,0.598816,0.072614,0.136817
0.354208,0.357951,0.46244,0.732019,0.58995,0.073572,0.133129
0.35559,0.358073,0.470817,0.73474,0.5926,0.078637,0.129441
0.352788,0.354469,0.477459,0.741498,0.592237,0.089072,0.125753
0.349986,0.358613,0.482088,0.747081,0.590912,0.099506,0.122066
0.345825,0.362984,0.480618,0.73183,0.592964,0.100701,0.118378
0.346385,0.340851,0.48923,0.716578,0.597362,0.089811,0.11469
0.348627,0.341704,0.49222,0.723525,0.599226,0.078922,0.114323
0.346828,0.360006,0.483471,0.738301,0.59518,0.068033,0.118297
0.347584,0.35985,0.480916,0.750887,0.596646,0.061964,0.122271
0.351204,0.361678,0.48337,0.770788,0.598358,0.0622,0.126245
0.352841,0.34611,0.490676,0.749606,0.602932,0.062436,0.130219
0.35506,0.34294,0.492675,0.71882,0.597936,0.062672,0.134194
0.356965,0.353232,0.491384,0.701164,0.599273,0.062907,0.138168
0.356416,0.326971,0.494215,0.696844,0.612993,0.063143,0.142142
0.359582,0.323001,0.498985,0.704793,0.612595,0.063379,0.146116
0.358489,0.344124,0.4967,0.707157,0.610589,0.063615,0.15009
0.354611,0.350028,0.489077,0.724081,0.613697,0.063851,0.154064
0.352336,0.356402,0.484884,0.704612,0.603671,0.064086,0.158039
0.353608,0.353667,0.487164,0.70189,0.596353,0.064322,0.162013
0.352684,0.32779,0.487689,0.721553,0.601243,0.064558,0.165987
0.355564,0.330367,0.480946,0.70409,0.607845,0.064794,0.169961
0.356203,0.357882,0.474053,0.711852,0.602205,0.06503,0.173935
0.354488,0.361904,0.474725,0.730817,0.601982,0.065265,0.177909
0.358691,0.332283,0.473274,0.720056,0.610953,0.065501,0.180656
0.35803,0.337472,0.470813,0.695245,0.6072,0.065737,0.181798
0.354791,0.359536,0.474769,0.724478,0.591123,0.065973,0.18294
0.352527,0.340398,0.478448,0.74405,0.594078,0.066209,0.184082
0.344659,0.329967,0.48181,0.725544,0.606778,0.066444,0.185225
0.340154,0.333676,0.475414,0.736157,0.60455,0.06668,0.186367
0.338237,0.346771,0.463531,0.706528,0.6002,0.066916,0.187509
0.334202,0.362706,0.456952,0.706437,0.593081,0.064336,0.214163
0.342126,0.366928,0.446897,0.724387,0.592132,0.058076,0.242092
0.353104,0.350603,0.438028,0.695291,0.600305,0.051815,0.228062
0.357223,0.325195,0.436565,0.73872,0.606872,0.045554,0.214032
0.358125,0.324394,0.443718,0.723174,0.605828,0.039293,0.200002
0.355351,0.353215,0.445869,0.701357,0.59511,0.035942,0.185972
0.354656,0.341669,0.442737,0.725669,0.598628,0.036397,0.17969
0.353591,0.333484,0.448826,0.717867,0.599179,0.036852,0.183539
0.351585,0.34281,0.451406,0.752225,0.592519,0.037306,0.187387
0.350495,0.325177,0.450442,0.74151,0.600645,0.037761,0.191236
0.34758,0.316627,0.450573,0.738335,0.610343,0.038216,0.195085
0.344667,0.315774,0.440591,0.769518,0.618775,0.03867,0.198934
0.345544,0.320754,0.42519,0.728311,0.614002,0.039125,0.202783
0.347971,0.338708,0.417513,0.746578,0.594946,0.03958,0.206632
0.347214,0.3517,0.418092,0.728027,0.59572,0.040034,0.210481
0.348576,0.342313,0.421443,0.721008,0.602181,0.040489,0.21433
0.352359,0.342035,0.419967,0.759947,0.598851,0.040944,0.218179
0.35265,0.345065,0.415108,0.71696,0.597491,0.057131,0.214938
0.352037,0.324655,0.414044,0.757158,0.609182,0.078585,0.202427
0.354951,0.325073,0.41827,0.77555,0.609417,0.080025,0.189916
0.357865,0.333763,0.423113,0.749742,0.599021,0.081465,0.177405
0.361302,0.349418,0.426957,0.78613,0.595239,0.082905,0.164893
0.362303,0.365405,0.427511,0.768542,0.596177,0.084345,0.152382
0.359838,0.346232,0.429509,0.747032,0.605383,0.085785,0.139871
0.357372,0.342871,0.440944,0.750218,0.604656,0.087225,0.12736
0.356292,0.338865,0.45529,0.741657,0.605981,0.088665,0.114849
0.353031,0.327389,0.452576,0.762737,0.604257,0.090105,0.112443
0.34829,0.337019,0.446776,0.766785,0.598722,0.091545,0.123253
0.351249,0.339753,0.448192,0.764755,0.604058,0.087956,0.134062
0.355945,0.349175,0.447916,0.744617,0.602334,0.077789,0.144872
0.351686,0.33183,0.446407,0.724546,0.6072,0.067623,0.155682
0.350818,0.328486,0.447307,0.775403,0.600645,0.07907,0.157904
0.360484,0.355409,0.448703,0.769665,0.593334,0.103162,0.148896
0.366346,0.35668,0.449045,0.746862,0.593949,0.10683,0.139888
0.367859,0.339527,0.454446,0.740909,0.605277,0.110497,0.13088
0.367136,0.342609,0.460141,0.721859,0.608737,0.114164,0.121872
0.363858,0.337786,0.471388,0.76522,0.600047,0.117831,0.112864
0.364149,0.335591,0.483217,0.761331,0.599473,0.121498,0.103855
0.367055,0.368574,0.488908,0.737291,0.589751,0.106988,0.101983
